No;Time;DC/AC;Value;Unit;Auto
665;0:40:51;;18.85;k*;AUTO
666;0:41:06;;18.83;k*;AUTO
667;0:41:21;;18.80;k*;AUTO
668;0:41:36;;18.76;k*;AUTO
669;0:41:51;;18.75;k*;AUTO
670;0:42:06;;18.73;k*;AUTO
671;0:42:21;;18.72;k*;AUTO
672;0:42:36;;18.71;k*;AUTO
673;0:42:51;;18.71;k*;AUTO
674;0:43:06;;18.72;k*;AUTO
675;0:43:21;;18.74;k*;AUTO
676;0:43:36;;18.75;k*;AUTO
677;0:43:51;;18.79;k*;AUTO
678;0:44:06;;18.83;k*;AUTO
679;0:44:21;;18.87;k*;AUTO
680;0:44:36;;18.89;k*;AUTO
681;0:44:51;;18.90;k*;AUTO
682;0:45:06;;18.91;k*;AUTO
683;0:45:21;;18.90;k*;AUTO
684;0:45:36;;18.89;k*;AUTO
685;0:45:51;;18.87;k*;AUTO
686;0:46:06;;18.85;k*;AUTO
687;0:46:21;;18.84;k*;AUTO
688;0:46:36;;18.84;k*;AUTO
689;0:46:51;;18.86;k*;AUTO
690;0:47:06;;18.88;k*;AUTO
691;0:47:21;;18.88;k*;AUTO
692;0:47:36;;18.88;k*;AUTO
693;0:47:51;;18.87;k*;AUTO
694;0:48:06;;18.87;k*;AUTO
695;0:48:21;;18.88;k*;AUTO
696;0:48:36;;18.91;k*;AUTO
697;0:48:51;;18.93;k*;AUTO
698;0:49:06;;18.96;k*;AUTO
699;0:49:21;;18.96;k*;AUTO
700;0:49:36;;18.92;k*;AUTO
701;0:49:51;;18.89;k*;AUTO
702;0:50:06;;18.86;k*;AUTO
703;0:50:21;;18.87;k*;AUTO
704;0:50:36;;18.89;k*;AUTO
705;0:50:51;;18.92;k*;AUTO
706;0:51:06;;18.96;k*;AUTO
707;0:51:21;;19.00;k*;AUTO
708;0:51:36;;19.03;k*;AUTO
709;0:51:51;;19.03;k*;AUTO
710;0:52:06;;19.03;k*;AUTO
711;0:52:21;;19.02;k*;AUTO
712;0:52:36;;19.00;k*;AUTO
713;0:52:51;;19.00;k*;AUTO
714;0:53:06;;19.01;k*;AUTO
715;0:53:21;;19.02;k*;AUTO
716;0:53:36;;19.06;k*;AUTO
717;0:53:51;;19.10;k*;AUTO
718;0:54:06;;19.13;k*;AUTO
719;0:54:21;;19.15;k*;AUTO
720;0:54:36;;19.16;k*;AUTO
721;0:54:51;;19.13;k*;AUTO
722;0:55:06;;19.09;k*;AUTO
723;0:55:21;;19.05;k*;AUTO
724;0:55:36;;19.05;k*;AUTO
725;0:55:51;;19.07;k*;AUTO
726;0:56:06;;19.09;k*;AUTO
727;0:56:21;;19.12;k*;AUTO
728;0:56:36;;19.15;k*;AUTO
729;0:56:51;;19.16;k*;AUTO
730;0:57:06;;19.18;k*;AUTO
731;0:57:21;;19.19;k*;AUTO
732;0:57:36;;19.18;k*;AUTO
733;0:57:51;;19.19;k*;AUTO
734;0:58:06;;19.21;k*;AUTO
735;0:58:21;;19.24;k*;AUTO
736;0:58:36;;19.26;k*;AUTO
737;0:58:51;;19.29;k*;AUTO
738;0:59:06;;19.30;k*;AUTO
739;0:59:21;;19.29;k*;AUTO
740;0:59:36;;19.27;k*;AUTO
741;0:59:51;;19.26;k*;AUTO
742;1:00:06;;19.24;k*;AUTO
743;1:00:21;;19.22;k*;AUTO
744;1:00:36;;19.22;k*;AUTO
745;1:00:51;;19.23;k*;AUTO
746;1:01:06;;19.26;k*;AUTO
747;1:01:21;;19.29;k*;AUTO
748;1:01:36;;19.30;k*;AUTO
749;1:01:51;;19.31;k*;AUTO
750;1:02:06;;19.32;k*;AUTO
751;1:02:21;;19.34;k*;AUTO
752;1:02:36;;19.34;k*;AUTO
753;1:02:51;;19.34;k*;AUTO
754;1:03:06;;19.33;k*;AUTO
755;1:03:21;;19.34;k*;AUTO
756;1:03:36;;19.37;k*;AUTO
757;1:03:51;;19.39;k*;AUTO
758;1:04:06;;19.42;k*;AUTO
759;1:04:21;;19.44;k*;AUTO
760;1:04:36;;19.44;k*;AUTO
761;1:04:51;;19.43;k*;AUTO
762;1:05:06;;19.41;k*;AUTO
763;1:05:21;;19.39;k*;AUTO
764;1:05:36;;19.35;k*;AUTO
765;1:05:51;;19.30;k*;AUTO
766;1:06:06;;19.24;k*;AUTO
767;1:06:21;;19.19;k*;AUTO
768;1:06:36;;19.17;k*;AUTO
769;1:06:51;;19.21;k*;AUTO
770;1:07:06;;19.30;k*;AUTO
771;1:07:21;;19.39;k*;AUTO
772;1:07:36;;19.46;k*;AUTO
773;1:07:51;;19.53;k*;AUTO
774;1:08:06;;19.55;k*;AUTO
775;1:08:21;;19.55;k*;AUTO
776;1:08:36;;19.51;k*;AUTO
777;1:08:51;;19.45;k*;AUTO
778;1:09:06;;19.40;k*;AUTO
779;1:09:21;;19.38;k*;AUTO
780;1:09:36;;19.39;k*;AUTO
781;1:09:51;;19.44;k*;AUTO
782;1:10:06;;19.49;k*;AUTO
783;1:10:21;;19.54;k*;AUTO
784;1:10:36;;19.57;k*;AUTO
785;1:10:51;;19.60;k*;AUTO
786;1:11:06;;19.63;k*;AUTO
787;1:11:21;;19.65;k*;AUTO
788;1:11:36;;19.67;k*;AUTO
789;1:11:51;;19.68;k*;AUTO
790;1:12:06;;19.67;k*;AUTO
791;1:12:21;;19.65;k*;AUTO
792;1:12:36;;19.63;k*;AUTO
793;1:12:51;;19.62;k*;AUTO
794;1:13:06;;19.61;k*;AUTO
795;1:13:21;;19.61;k*;AUTO
796;1:13:36;;19.62;k*;AUTO
797;1:13:51;;19.66;k*;AUTO
798;1:14:06;;19.70;k*;AUTO
799;1:14:21;;19.72;k*;AUTO
800;1:14:36;;19.75;k*;AUTO
801;1:14:51;;19.76;k*;AUTO
802;1:15:06;;19.76;k*;AUTO
803;1:15:21;;19.75;k*;AUTO
804;1:15:36;;19.73;k*;AUTO
805;1:15:51;;19.71;k*;AUTO
806;1:16:06;;19.68;k*;AUTO
807;1:16:21;;19.65;k*;AUTO
808;1:16:36;;19.63;k*;AUTO
809;1:16:51;;19.62;k*;AUTO
810;1:17:06;;19.62;k*;AUTO
811;1:17:21;;19.62;k*;AUTO
812;1:17:36;;19.63;k*;AUTO
813;1:17:51;;19.65;k*;AUTO
814;1:18:06;;19.65;k*;AUTO
815;1:18:21;;19.66;k*;AUTO
816;1:18:36;;19.66;k*;AUTO
817;1:18:51;;19.65;k*;AUTO
818;1:19:06;;19.63;k*;AUTO
819;1:19:21;;19.60;k*;AUTO
820;1:19:36;;19.57;k*;AUTO
821;1:19:51;;19.55;k*;AUTO
822;1:20:06;;19.54;k*;AUTO
823;1:20:21;;19.56;k*;AUTO
824;1:20:36;;19.58;k*;AUTO
825;1:20:51;;19.62;k*;AUTO
826;1:21:06;;19.68;k*;AUTO
827;1:21:21;;19.72;k*;AUTO
828;1:21:36;;19.76;k*;AUTO
829;1:21:51;;19.81;k*;AUTO
830;1:22:06;;19.86;k*;AUTO
831;1:22:21;;19.92;k*;AUTO
832;1:22:36;;19.97;k*;AUTO
833;1:22:51;;20.02;k*;AUTO
834;1:23:06;;20.07;k*;AUTO
835;1:23:21;;20.11;k*;AUTO
836;1:23:36;;20.15;k*;AUTO
837;1:23:51;;20.18;k*;AUTO
838;1:24:06;;20.19;k*;AUTO
839;1:24:21;;20.19;k*;AUTO
840;1:24:36;;20.17;k*;AUTO
841;1:24:51;;20.14;k*;AUTO
842;1:25:06;;20.11;k*;AUTO
843;1:25:21;;20.09;k*;AUTO
844;1:25:36;;20.08;k*;AUTO
845;1:25:51;;20.08;k*;AUTO
846;1:26:06;;20.10;k*;AUTO
847;1:26:21;;20.11;k*;AUTO
848;1:26:36;;20.12;k*;AUTO
849;1:26:51;;20.10;k*;AUTO
850;1:27:06;;20.06;k*;AUTO
851;1:27:21;;20.00;k*;AUTO
852;1:27:36;;19.91;k*;AUTO
853;1:27:51;;19.82;k*;AUTO
854;1:28:06;;19.76;k*;AUTO
855;1:28:21;;19.74;k*;AUTO
856;1:28:36;;19.75;k*;AUTO
857;1:28:51;;19.78;k*;AUTO
858;1:29:06;;19.81;k*;AUTO
859;1:29:21;;19.83;k*;AUTO
860;1:29:36;;19.84;k*;AUTO
861;1:29:51;;19.86;k*;AUTO
862;1:30:06;;19.88;k*;AUTO
863;1:30:21;;19.91;k*;AUTO
864;1:30:36;;19.94;k*;AUTO
865;1:30:51;;19.97;k*;AUTO
866;1:31:06;;20.00;k*;AUTO
867;1:31:21;;20.04;k*;AUTO
868;1:31:36;;20.08;k*;AUTO
869;1:31:51;;20.12;k*;AUTO
870;1:32:06;;20.16;k*;AUTO
871;1:32:21;;20.18;k*;AUTO
872;1:32:36;;20.18;k*;AUTO
873;1:32:51;;20.18;k*;AUTO
874;1:33:06;;20.16;k*;AUTO
875;1:33:21;;20.12;k*;AUTO
876;1:33:36;;20.07;k*;AUTO
877;1:33:51;;20.00;k*;AUTO
878;1:34:06;;19.93;k*;AUTO
879;1:34:21;;19.85;k*;AUTO
880;1:34:36;;19.80;k*;AUTO
881;1:34:51;;19.77;k*;AUTO
882;1:35:06;;19.79;k*;AUTO
883;1:35:21;;19.83;k*;AUTO
884;1:35:36;;19.87;k*;AUTO
885;1:35:51;;19.89;k*;AUTO
886;1:36:06;;19.92;k*;AUTO
887;1:36:21;;19.93;k*;AUTO
888;1:36:36;;19.92;k*;AUTO
889;1:36:51;;19.93;k*;AUTO
890;1:37:06;;19.94;k*;AUTO
891;1:37:21;;19.97;k*;AUTO
892;1:37:36;;20.00;k*;AUTO
893;1:37:51;;20.04;k*;AUTO
894;1:38:06;;20.08;k*;AUTO
895;1:38:21;;20.13;k*;AUTO
896;1:38:36;;20.16;k*;AUTO
897;1:38:51;;20.15;k*;AUTO
898;1:39:06;;20.12;k*;AUTO
899;1:39:21;;20.07;k*;AUTO
900;1:39:36;;20.00;k*;AUTO
901;1:39:51;;19.93;k*;AUTO
902;1:40:06;;19.85;k*;AUTO
903;1:40:21;;19.83;k*;AUTO
904;1:40:36;;19.83;k*;AUTO
905;1:40:51;;19.87;k*;AUTO
906;1:41:06;;19.92;k*;AUTO
907;1:41:21;;19.97;k*;AUTO
908;1:41:36;;20.00;k*;AUTO
909;1:41:51;;20.03;k*;AUTO
910;1:42:06;;20.06;k*;AUTO
911;1:42:21;;20.09;k*;AUTO
912;1:42:36;;20.13;k*;AUTO
913;1:42:51;;20.16;k*;AUTO
914;1:43:06;;20.20;k*;AUTO
915;1:43:21;;20.22;k*;AUTO
916;1:43:36;;20.22;k*;AUTO
917;1:43:51;;20.19;k*;AUTO
918;1:44:06;;20.16;k*;AUTO
919;1:44:21;;20.13;k*;AUTO
920;1:44:36;;20.12;k*;AUTO
921;1:44:51;;20.15;k*;AUTO
922;1:45:06;;20.20;k*;AUTO
923;1:45:21;;20.28;k*;AUTO
924;1:45:36;;20.33;k*;AUTO
925;1:45:51;;20.36;k*;AUTO
926;1:46:06;;20.37;k*;AUTO
927;1:46:21;;20.36;k*;AUTO
928;1:46:36;;20.33;k*;AUTO
929;1:46:51;;20.29;k*;AUTO
930;1:47:06;;20.25;k*;AUTO
931;1:47:21;;20.23;k*;AUTO
932;1:47:36;;20.23;k*;AUTO
933;1:47:51;;20.25;k*;AUTO
934;1:48:06;;20.29;k*;AUTO
935;1:48:21;;20.33;k*;AUTO
936;1:48:36;;20.36;k*;AUTO
937;1:48:51;;20.38;k*;AUTO
938;1:49:06;;20.36;k*;AUTO
939;1:49:21;;20.33;k*;AUTO
940;1:49:36;;20.27;k*;AUTO
941;1:49:51;;20.21;k*;AUTO
942;1:50:06;;20.17;k*;AUTO
943;1:50:21;;20.16;k*;AUTO
944;1:50:36;;20.15;k*;AUTO
945;1:50:51;;20.15;k*;AUTO
946;1:51:06;;20.15;k*;AUTO
947;1:51:21;;20.16;k*;AUTO
948;1:51:36;;20.20;k*;AUTO
949;1:51:51;;20.27;k*;AUTO
950;1:52:06;;20.31;k*;AUTO
951;1:52:21;;20.35;k*;AUTO
952;1:52:36;;20.36;k*;AUTO
953;1:52:51;;20.36;k*;AUTO
954;1:53:06;;20.36;k*;AUTO
955;1:53:21;;20.36;k*;AUTO
956;1:53:36;;20.37;k*;AUTO
957;1:53:51;;20.38;k*;AUTO
958;1:54:06;;20.41;k*;AUTO
959;1:54:21;;20.45;k*;AUTO
960;1:54:36;;20.48;k*;AUTO
961;1:54:51;;20.52;k*;AUTO
962;1:55:06;;20.54;k*;AUTO
963;1:55:21;;20.54;k*;AUTO
964;1:55:36;;20.54;k*;AUTO
965;1:55:51;;20.51;k*;AUTO
966;1:56:06;;20.48;k*;AUTO
967;1:56:21;;20.44;k*;AUTO
968;1:56:36;;20.40;k*;AUTO
969;1:56:51;;20.34;k*;AUTO
970;1:57:06;;20.25;k*;AUTO
971;1:57:21;;20.17;k*;AUTO
972;1:57:36;;20.11;k*;AUTO
973;1:57:51;;20.09;k*;AUTO
974;1:58:06;;20.08;k*;AUTO
975;1:58:21;;20.09;k*;AUTO
976;1:58:36;;20.11;k*;AUTO
977;1:58:51;;20.14;k*;AUTO
978;1:59:06;;20.20;k*;AUTO
979;1:59:21;;20.26;k*;AUTO
980;1:59:36;;20.34;k*;AUTO
981;1:59:51;;20.38;k*;AUTO
982;2:00:06;;20.42;k*;AUTO
983;2:00:21;;20.47;k*;AUTO
984;2:00:36;;20.53;k*;AUTO
985;2:00:51;;20.59;k*;AUTO
986;2:01:06;;20.65;k*;AUTO
987;2:01:21;;20.70;k*;AUTO
988;2:01:36;;20.74;k*;AUTO
989;2:01:51;;20.76;k*;AUTO
990;2:02:06;;20.76;k*;AUTO
991;2:02:21;;20.74;k*;AUTO
992;2:02:36;;20.70;k*;AUTO
993;2:02:51;;20.65;k*;AUTO
994;2:03:06;;20.58;k*;AUTO
995;2:03:21;;20.51;k*;AUTO
996;2:03:36;;20.47;k*;AUTO
997;2:03:51;;20.44;k*;AUTO
998;2:04:06;;20.43;k*;AUTO
999;2:04:21;;20.43;k*;AUTO
1000;2:04:36;;20.43;k*;AUTO
1001;2:04:51;;20.44;k*;AUTO
1002;2:05:06;;20.47;k*;AUTO
1003;2:05:21;;20.50;k*;AUTO
1004;2:05:36;;20.53;k*;AUTO
1005;2:05:51;;20.55;k*;AUTO
1006;2:06:06;;20.54;k*;AUTO
1007;2:06:21;;20.53;k*;AUTO
1008;2:06:36;;20.50;k*;AUTO
1009;2:06:51;;20.47;k*;AUTO
1010;2:07:06;;20.47;k*;AUTO
1011;2:07:21;;20.47;k*;AUTO
1012;2:07:36;;20.49;k*;AUTO
1013;2:07:51;;20.52;k*;AUTO
1014;2:08:06;;20.56;k*;AUTO
1015;2:08:21;;20.62;k*;AUTO
1016;2:08:36;;20.66;k*;AUTO
1017;2:08:51;;20.69;k*;AUTO
1018;2:09:06;;20.71;k*;AUTO
1019;2:09:21;;20.72;k*;AUTO
1020;2:09:36;;20.71;k*;AUTO
1021;2:09:51;;20.71;k*;AUTO
1022;2:10:06;;20.70;k*;AUTO
1023;2:10:21;;20.70;k*;AUTO
1024;2:10:36;;20.70;k*;AUTO
1025;2:10:51;;20.72;k*;AUTO
1026;2:11:06;;20.74;k*;AUTO
1027;2:11:21;;20.77;k*;AUTO
1028;2:11:36;;20.79;k*;AUTO
1029;2:11:51;;20.81;k*;AUTO
1030;2:12:06;;20.82;k*;AUTO
1031;2:12:21;;20.83;k*;AUTO
1032;2:12:36;;20.82;k*;AUTO
1033;2:12:51;;20.80;k*;AUTO
1034;2:13:06;;20.79;k*;AUTO
1035;2:13:21;;20.77;k*;AUTO
1036;2:13:36;;20.75;k*;AUTO
1037;2:13:51;;20.75;k*;AUTO
1038;2:14:06;;20.75;k*;AUTO
1039;2:14:21;;20.76;k*;AUTO
1040;2:14:36;;20.77;k*;AUTO
1041;2:14:51;;20.79;k*;AUTO
1042;2:15:06;;20.81;k*;AUTO
1043;2:15:21;;20.83;k*;AUTO
1044;2:15:36;;20.84;k*;AUTO
1045;2:15:51;;20.85;k*;AUTO
1046;2:16:06;;20.85;k*;AUTO
1047;2:16:21;;20.85;k*;AUTO
1048;2:16:36;;20.84;k*;AUTO
1049;2:16:51;;20.85;k*;AUTO
1050;2:17:06;;20.85;k*;AUTO
1051;2:17:21;;20.87;k*;AUTO
1052;2:17:36;;20.91;k*;AUTO
1053;2:17:51;;20.93;k*;AUTO
1054;2:18:06;;20.94;k*;AUTO
1055;2:18:21;;20.95;k*;AUTO
1056;2:18:36;;20.95;k*;AUTO
1057;2:18:51;;20.95;k*;AUTO
1058;2:19:06;;20.95;k*;AUTO
1059;2:19:21;;20.94;k*;AUTO
1060;2:19:36;;20.94;k*;AUTO
1061;2:19:51;;20.93;k*;AUTO
1062;2:20:06;;20.92;k*;AUTO
1063;2:20:21;;20.89;k*;AUTO
1064;2:20:36;;20.86;k*;AUTO
1065;2:20:51;;20.83;k*;AUTO
1066;2:21:06;;20.79;k*;AUTO
1067;2:21:21;;20.78;k*;AUTO
1068;2:21:36;;20.77;k*;AUTO
1069;2:21:51;;20.78;k*;AUTO
1070;2:22:06;;20.81;k*;AUTO
1071;2:22:21;;20.84;k*;AUTO
1072;2:22:36;;20.89;k*;AUTO
1073;2:22:51;;20.93;k*;AUTO
1074;2:23:06;;20.96;k*;AUTO
1075;2:23:21;;21.00;k*;AUTO
1076;2:23:36;;21.01;k*;AUTO
1077;2:23:51;;21.03;k*;AUTO
1078;2:24:06;;21.02;k*;AUTO
1079;2:24:21;;21.03;k*;AUTO
1080;2:24:36;;21.04;k*;AUTO
1081;2:24:51;;21.06;k*;AUTO
1082;2:25:06;;21.08;k*;AUTO
1083;2:25:21;;21.09;k*;AUTO
1084;2:25:36;;21.11;k*;AUTO
1085;2:25:51;;21.11;k*;AUTO
1086;2:26:06;;21.09;k*;AUTO
1087;2:26:21;;21.09;k*;AUTO
1088;2:26:36;;21.08;k*;AUTO
1089;2:26:51;;21.09;k*;AUTO
1090;2:27:06;;21.09;k*;AUTO
1091;2:27:21;;21.09;k*;AUTO
1092;2:27:36;;21.08;k*;AUTO
1093;2:27:51;;21.06;k*;AUTO
1094;2:28:06;;21.04;k*;AUTO
1095;2:28:21;;21.03;k*;AUTO
1096;2:28:36;;21.01;k*;AUTO
1097;2:28:51;;21.00;k*;AUTO
1098;2:29:06;;21.00;k*;AUTO
1099;2:29:21;;21.00;k*;AUTO
1100;2:29:36;;21.03;k*;AUTO
1101;2:29:51;;21.05;k*;AUTO
1102;2:30:06;;21.06;k*;AUTO
1103;2:30:21;;21.08;k*;AUTO
1104;2:30:36;;21.10;k*;AUTO
1105;2:30:51;;21.12;k*;AUTO
1106;2:31:06;;21.15;k*;AUTO
1107;2:31:21;;21.18;k*;AUTO
1108;2:31:36;;21.22;k*;AUTO
1109;2:31:51;;21.23;k*;AUTO
1110;2:32:06;;21.24;k*;AUTO
1111;2:32:21;;21.25;k*;AUTO
1112;2:32:36;;21.25;k*;AUTO
1113;2:32:51;;21.26;k*;AUTO
1114;2:33:06;;21.26;k*;AUTO
1115;2:33:21;;21.26;k*;AUTO
1116;2:33:36;;21.26;k*;AUTO
1117;2:33:51;;21.26;k*;AUTO
1118;2:34:06;;21.27;k*;AUTO
1119;2:34:21;;21.26;k*;AUTO
1120;2:34:36;;21.26;k*;AUTO
1121;2:34:51;;21.25;k*;AUTO
1122;2:35:06;;21.24;k*;AUTO
1123;2:35:21;;21.22;k*;AUTO
1124;2:35:36;;21.20;k*;AUTO
1125;2:35:51;;21.20;k*;AUTO
1126;2:36:06;;21.21;k*;AUTO
1127;2:36:21;;21.23;k*;AUTO
1128;2:36:36;;21.25;k*;AUTO
1129;2:36:51;;21.29;k*;AUTO
1130;2:37:06;;21.33;k*;AUTO
1131;2:37:21;;21.37;k*;AUTO
1132;2:37:36;;21.39;k*;AUTO
1133;2:37:51;;21.41;k*;AUTO
1134;2:38:06;;21.43;k*;AUTO
1135;2:38:21;;21.46;k*;AUTO
1136;2:38:36;;21.47;k*;AUTO
1137;2:38:51;;21.46;k*;AUTO
1138;2:39:06;;21.43;k*;AUTO
1139;2:39:21;;21.37;k*;AUTO
1140;2:39:36;;21.30;k*;AUTO
1141;2:39:51;;21.25;k*;AUTO
1142;2:40:06;;21.22;k*;AUTO
1143;2:40:21;;21.20;k*;AUTO
1144;2:40:36;;21.20;k*;AUTO
1145;2:40:51;;21.21;k*;AUTO
1146;2:41:06;;21.21;k*;AUTO
1147;2:41:21;;21.22;k*;AUTO
1148;2:41:36;;21.24;k*;AUTO
1149;2:41:51;;21.24;k*;AUTO
1150;2:42:06;;21.24;k*;AUTO
1151;2:42:21;;21.25;k*;AUTO
1152;2:42:36;;21.26;k*;AUTO
1153;2:42:51;;21.28;k*;AUTO
1154;2:43:06;;21.31;k*;AUTO
1155;2:43:21;;21.34;k*;AUTO
1156;2:43:36;;21.38;k*;AUTO
1157;2:43:51;;21.41;k*;AUTO
1158;2:44:06;;21.43;k*;AUTO
1159;2:44:21;;21.44;k*;AUTO
1160;2:44:36;;21.44;k*;AUTO
1161;2:44:51;;21.43;k*;AUTO
1162;2:45:06;;21.42;k*;AUTO
1163;2:45:21;;21.41;k*;AUTO
1164;2:45:36;;21.42;k*;AUTO
1165;2:45:51;;21.42;k*;AUTO
1166;2:46:06;;21.42;k*;AUTO
1167;2:46:21;;21.41;k*;AUTO
1168;2:46:36;;21.40;k*;AUTO
1169;2:46:51;;21.38;k*;AUTO
1170;2:47:06;;21.36;k*;AUTO
1171;2:47:21;;21.33;k*;AUTO
1172;2:47:36;;21.32;k*;AUTO
1173;2:47:51;;21.30;k*;AUTO
1174;2:48:06;;21.30;k*;AUTO
1175;2:48:21;;21.29;k*;AUTO
1176;2:48:36;;21.28;k*;AUTO
1177;2:48:51;;21.29;k*;AUTO
1178;2:49:06;;21.30;k*;AUTO
1179;2:49:21;;21.31;k*;AUTO
1180;2:49:36;;21.31;k*;AUTO
1181;2:49:51;;21.29;k*;AUTO
1182;2:50:06;;21.29;k*;AUTO
1183;2:50:21;;21.29;k*;AUTO
1184;2:50:36;;21.31;k*;AUTO
1185;2:50:51;;21.35;k*;AUTO
1186;2:51:06;;21.38;k*;AUTO
1187;2:51:21;;21.42;k*;AUTO
1188;2:51:36;;21.45;k*;AUTO
1189;2:51:51;;21.47;k*;AUTO
1190;2:52:06;;21.47;k*;AUTO
1191;2:52:21;;21.44;k*;AUTO
1192;2:52:36;;21.39;k*;AUTO
1193;2:52:51;;21.35;k*;AUTO
1194;2:53:06;;21.32;k*;AUTO
1195;2:53:21;;21.33;k*;AUTO
1196;2:53:36;;21.36;k*;AUTO
1197;2:53:51;;21.39;k*;AUTO
1198;2:54:06;;21.41;k*;AUTO
1199;2:54:21;;21.43;k*;AUTO
1200;2:54:36;;21.45;k*;AUTO
1201;2:54:51;;21.47;k*;AUTO
1202;2:55:06;;21.49;k*;AUTO
1203;2:55:21;;21.50;k*;AUTO
1204;2:55:36;;21.50;k*;AUTO
1205;2:55:51;;21.48;k*;AUTO
1206;2:56:06;;21.45;k*;AUTO
1207;2:56:21;;21.42;k*;AUTO
1208;2:56:36;;21.40;k*;AUTO
1209;2:56:51;;21.41;k*;AUTO
1210;2:57:06;;21.43;k*;AUTO
1211;2:57:21;;21.46;k*;AUTO
1212;2:57:36;;21.48;k*;AUTO
1213;2:57:51;;21.50;k*;AUTO
1214;2:58:06;;21.51;k*;AUTO
1215;2:58:21;;21.50;k*;AUTO
1216;2:58:36;;21.48;k*;AUTO
1217;2:58:51;;21.46;k*;AUTO
1218;2:59:06;;21.46;k*;AUTO
1219;2:59:21;;21.45;k*;AUTO
1220;2:59:36;;21.43;k*;AUTO
1221;2:59:51;;21.40;k*;AUTO
1222;3:00:06;;21.38;k*;AUTO
1223;3:00:21;;21.39;k*;AUTO
1224;3:00:36;;21.40;k*;AUTO
1225;3:00:51;;21.42;k*;AUTO
1226;3:01:06;;21.45;k*;AUTO
1227;3:01:21;;21.48;k*;AUTO
1228;3:01:36;;21.49;k*;AUTO
1229;3:01:51;;21.50;k*;AUTO
1230;3:02:06;;21.46;k*;AUTO
1231;3:02:21;;21.42;k*;AUTO
1232;3:02:36;;21.37;k*;AUTO
1233;3:02:51;;21.34;k*;AUTO
1234;3:03:06;;21.34;k*;AUTO
1235;3:03:21;;21.37;k*;AUTO
1236;3:03:36;;21.42;k*;AUTO
1237;3:03:51;;21.47;k*;AUTO
1238;3:04:06;;21.53;k*;AUTO
1239;3:04:21;;21.57;k*;AUTO
1240;3:04:36;;21.60;k*;AUTO
1241;3:04:51;;21.63;k*;AUTO
1242;3:05:06;;21.64;k*;AUTO
1243;3:05:21;;21.65;k*;AUTO
1244;3:05:36;;21.65;k*;AUTO
1245;3:05:51;;21.65;k*;AUTO
1246;3:06:06;;21.65;k*;AUTO
1247;3:06:21;;21.65;k*;AUTO
1248;3:06:36;;21.64;k*;AUTO
1249;3:06:51;;21.63;k*;AUTO
1250;3:07:06;;21.61;k*;AUTO
1251;3:07:21;;21.60;k*;AUTO
1252;3:07:36;;21.60;k*;AUTO
1253;3:07:51;;21.62;k*;AUTO
1254;3:08:06;;21.65;k*;AUTO
1255;3:08:21;;21.67;k*;AUTO
1256;3:08:36;;21.72;k*;AUTO
1257;3:08:51;;21.75;k*;AUTO
1258;3:09:06;;21.77;k*;AUTO
1259;3:09:21;;21.79;k*;AUTO
1260;3:09:36;;21.81;k*;AUTO
1261;3:09:51;;21.82;k*;AUTO
1262;3:10:06;;21.83;k*;AUTO
1263;3:10:21;;21.85;k*;AUTO
1264;3:10:36;;21.86;k*;AUTO
1265;3:10:51;;21.87;k*;AUTO
1266;3:11:06;;21.90;k*;AUTO
1267;3:11:21;;21.92;k*;AUTO
1268;3:11:36;;21.93;k*;AUTO
1269;3:11:51;;21.95;k*;AUTO
1270;3:12:06;;21.94;k*;AUTO
1271;3:12:21;;21.94;k*;AUTO
1272;3:12:36;;21.95;k*;AUTO
1273;3:12:51;;21.95;k*;AUTO
1274;3:13:06;;21.96;k*;AUTO
1275;3:13:21;;21.98;k*;AUTO
1276;3:13:36;;21.99;k*;AUTO
1277;3:13:51;;22.00;k*;AUTO
1278;3:14:06;;22.00;k*;AUTO
1279;3:14:21;;22.00;k*;AUTO
1280;3:14:36;;22.00;k*;AUTO
1281;3:14:51;;21.99;k*;AUTO
1282;3:15:06;;21.96;k*;AUTO
1283;3:15:21;;21.93;k*;AUTO
1284;3:15:36;;21.89;k*;AUTO
1285;3:15:51;;21.85;k*;AUTO
1286;3:16:06;;21.81;k*;AUTO
1287;3:16:21;;21.78;k*;AUTO
1288;3:16:36;;21.78;k*;AUTO
1289;3:16:51;;21.77;k*;AUTO
1290;3:17:06;;21.78;k*;AUTO
1291;3:17:21;;21.78;k*;AUTO
1292;3:17:36;;21.77;k*;AUTO
1293;3:17:51;;21.74;k*;AUTO
1294;3:18:06;;21.71;k*;AUTO
1295;3:18:21;;21.68;k*;AUTO
1296;3:18:36;;21.66;k*;AUTO
1297;3:18:51;;21.67;k*;AUTO
1298;3:19:06;;21.69;k*;AUTO
1299;3:19:21;;21.72;k*;AUTO
1300;3:19:36;;21.76;k*;AUTO
1301;3:19:51;;21.80;k*;AUTO
1302;3:20:06;;21.84;k*;AUTO
1303;3:20:21;;21.87;k*;AUTO
1304;3:20:36;;21.89;k*;AUTO
1305;3:20:51;;21.90;k*;AUTO
1306;3:21:06;;21.91;k*;AUTO
1307;3:21:21;;21.93;k*;AUTO
1308;3:21:36;;21.95;k*;AUTO
1309;3:21:51;;21.96;k*;AUTO
1310;3:22:06;;21.98;k*;AUTO
1311;3:22:21;;21.99;k*;AUTO
1312;3:22:36;;21.98;k*;AUTO
1313;3:22:51;;21.96;k*;AUTO
1314;3:23:06;;21.94;k*;AUTO
